dof_pos_target,[-0.28235554695129395, -3.95353364944458, 0.836237370967865, 5.386407852172852, -2.193791389465332, 7.684228420257568, -1.574240803718567, 2.1101338863372803, 1.5761393308639526, 1.0008201599121094, 0.38663867115974426, 2.3986809253692627, -0.8884576559066772, -2.1525869369506836, -0.24594157934188843, -0.09063007682561874, 1.3534835577011108, -1.1746710538864136, -1.6782314777374268, -5.656030654907227, -6.397711277008057, -1.0259681940078735, 3.892521619796753, -0.9523874521255493, 0.32712870836257935, -0.1708698868751526, 0.2160033881664276, 1.934438943862915, 2.1080846786499023, 1.9114515781402588, 3.389815092086792, 3.014475107192993, 2.749974250793457, 1.6127806901931763, 2.849553108215332, 2.6831893920898438, 3.7295913696289062, 2.101212978363037, 3.03678822517395, -1.5808361768722534, -3.356600522994995, -0.581620454788208, 2.160600185394287, 4.187061309814453, 0.5286883115768433, -0.030856214463710785, 3.333228588104248, 3.000941753387451, 1.324738621711731, 1.6710690259933472, 1.995414137840271, -0.5630005598068237, 3.954071044921875, 1.9638947248458862, 2.940294027328491, 1.9515279531478882, 0.7426455616950989, -0.850236177444458, -3.963676929473877, -5.93074893951416, -6.718493938446045, -7.364689350128174, -5.555445671081543, -4.021557331085205, -2.615727424621582, -1.9146959781646729, -2.250331163406372, -1.2681169509887695, 2.4583041667938232, 4.29337215423584, 4.693272113800049, 4.086870193481445, 3.619833469390869, 6.562415599822998, 6.3571882247924805, 3.068269968032837, 4.850677967071533, 2.395658493041992, 2.1141903400421143, 3.245386838912964, -0.9365708827972412, 0.27631765604019165, -1.9765088558197021, -1.2595036029815674, -0.3528456687927246, -0.621857762336731, -1.179124116897583, -1.9045137166976929, -0.8742536902427673, -1.0443990230560303, -1.3049521446228027, -1.481797218322754, -1.1252259016036987, -0.0004741773009300232, 0.2813572287559509, 1.0258315801620483, 3.935533046722412, 3.650547504425049, 4.886579990386963, 6.773193836212158, 4.803025245666504, 1.7847180366516113, 0.6315128207206726, -0.17809489369392395, -1.632964015007019, -2.2781715393066406, 5.233246803283691, 13.960906028747559, 16.179306030273438, 13.02358341217041, 8.572162628173828, 5.492978096008301, 1.2975525856018066, -0.5852821469306946, 0.9705175161361694, 0.5024388432502747, -3.257235050201416, 0.8770799040794373, -2.15929913520813, -2.744159698486328, -3.0720736980438232, 1.9584203958511353, 4.379456520080566, 5.184586524963379, 3.907855749130249, 5.7717084884643555, 0.5367249846458435, -2.578355550765991, -3.230290412902832, 2.5272538661956787, 5.129998207092285, 2.556999921798706, 1.0137721300125122, 1.0453044176101685, 0.5019981265068054, 3.423110246658325, 4.88348913192749, 10.870855331420898, 11.431962966918945, 9.294144630432129, 7.027929782867432, 3.210857391357422, -0.8465151786804199, -1.952962875366211, -5.154074668884277, -4.287476539611816, 0.26475459337234497, 2.427363157272339, 1.8021341562271118, 2.3387210369110107, 0.7823079824447632, 1.7712408304214478, 0.8173933029174805, 1.8660832643508911, 2.05656099319458, 1.6913425922393799, 3.0077884197235107, 0.2201443314552307, 0.1684010922908783, 0.685513973236084, -2.1097922325134277, -0.3353503346443176, 1.221256136894226, -2.0962629318237305, 0.15058466792106628, 0.4194956421852112, -1.750133752822876, -0.4808000922203064, -1.6673583984375, -0.11103090643882751, -0.25867101550102234, 2.4727094173431396, 2.4157073497772217, 0.41882577538490295, 0.9506518244743347, 1.23184335231781, 3.2121822834014893, 4.9871110916137695, 5.8923468589782715, 0.6683797836303711, -4.420036315917969, -4.930864334106445, -1.8133422136306763, -1.8319568634033203, 0.44777339696884155, 0.2570459842681885, -2.3110415935516357, -1.5029481649398804, -2.3925576210021973, -1.4194753170013428, -1.929219126701355, -1.327046513557434, -1.7898727655410767, -3.2221412658691406, -2.3910436630249023, -2.665923595428467, -2.263751983642578, 0.5747154355049133, 4.700008392333984, 7.440582752227783, 7.501052379608154, 6.029076099395752, 3.069337844848633, 3.034309148788452, 1.0982072353363037, -5.464355945587158, -2.965500593185425, 2.1567018032073975, 3.8300387859344482, 3.440495014190674, 2.360771894454956, 1.0135910511016846, 3.069261074066162, 6.332818031311035, 2.5808627605438232, 1.350683569908142, 0.4077969193458557, -2.644761323928833, -1.1393580436706543, -1.6069051027297974, -4.252915382385254, -4.956979274749756, -2.9389007091522217, -0.654539942741394, 0.5718637704849243, 1.866911768913269, 2.1043238639831543, 1.2441438436508179, 0.2076062262058258, -1.6695765256881714, -3.646820068359375, -7.112975120544434, -5.178584575653076, -2.781071424484253, 1.6114836931228638, 0.07726023346185684, 0.6596589088439941, -0.3887426555156708, -1.2510647773742676, 0.022241272032260895, -1.381392240524292, -0.562359094619751, -0.792975902557373, -0.5477625131607056, -0.10061829537153244, 2.281926155090332, 2.8605077266693115, 2.5671939849853516, 2.5250728130340576, 5.060341835021973, 5.222057342529297, 4.302407264709473, 0.3502473831176758, 0.3815158009529114, -4.831972122192383, -3.7991585731506348, -2.577287197113037, -1.628570795059204, -1.9191454648971558, -1.007348895072937, -3.036787986755371, -2.291797637939453, -1.66719651222229, -3.1256325244903564, -2.664487361907959, -2.5978946685791016, 0.05442900210618973, 3.526325225830078, 2.8322598934173584, 2.0236430168151855, 0.8497095108032227, 1.260755181312561, 1.907289743423462, 2.589211940765381, -0.012268215417861938, -4.834646224975586, -2.918813943862915, 3.5743443965911865, 2.0177645683288574, 1.584524393081665, 3.5335347652435303, 5.712695121765137, 9.91132926940918, 7.574263095855713, 3.9601173400878906, 4.194401264190674, 2.120824098587036, 1.882485032081604, -4.619107246398926, -6.3948893547058105, -6.808557987213135, -2.5470972061157227, -6.440191268920898, -5.846276760101318, -5.021912574768066, -3.5091755390167236, -4.72360372543335, -1.9664751291275024, 1.1168994903564453, -3.9444432258605957, -4.130172252655029, 2.6059823036193848, 3.2329397201538086, 4.645020961761475, 4.5163068771362305, 4.952198028564453, 4.984461784362793, 4.259100914001465, 2.794471263885498, -0.8818181157112122, -4.600770950317383, -7.8832688331604, -2.836287021636963, 5.623724460601807, 5.090606689453125, 4.768948078155518, 6.282759666442871, 7.256228446960449, 5.843382835388184, 4.63215446472168, 4.842447280883789, 2.8818488121032715, -1.8750211000442505, -4.734422206878662, -4.151676654815674, 0.5086355209350586, -0.8935602307319641, -5.015783309936523, -4.308899879455566, -3.4808239936828613, -3.8500335216522217, -1.906802773475647, -1.5468477010726929, 1.0542393922805786, 1.050089955329895, -0.9761545658111572, -0.657010555267334, 3.3272485733032227, 3.432957887649536, 2.507667064666748, 2.7490875720977783, 2.049194574356079, -0.694428026676178, -2.0611746311187744, -3.0196645259857178, -4.681270122528076, -0.29355689883232117, -1.3558675050735474, -0.15099072456359863, 2.8516318798065186, 4.5332231521606445, 7.72397518157959, 7.758115291595459, 7.452175617218018, 5.36455774307251, 4.732026100158691, -0.25686049461364746, -3.6168768405914307, -5.453237056732178, -5.176201343536377, -3.3149502277374268, -0.5575580596923828, -3.4703407287597656, -4.08770751953125, -3.495023488998413, -0.9789906144142151, -0.9640502333641052, -1.6816486120224, 0.3924723267555237, 2.1687591075897217, 3.7289927005767822, 4.813791751861572, 4.409362316131592, 1.9865189790725708, 1.520222544670105, -2.404751777648926, -4.344459056854248, -4.030156135559082, 0.960291862487793, 0.1821107566356659, -0.8305700421333313, 0.4413498044013977, 0.963275671005249, 3.0998308658599854, 3.518291473388672, 3.8885416984558105, 4.060299396514893, 4.5033674240112305, 4.214610576629639, 2.508302688598633, 1.7951003313064575, -5.4303483963012695, -4.137729644775391, -5.799848556518555, -2.1294310092926025, -4.978765487670898, -2.408923625946045, -2.8812499046325684, -1.2215675115585327, -1.7488760948181152, -2.721743106842041, -1.239670991897583, -4.048834800720215, -6.237509727478027, -7.618542671203613, -1.7516149282455444, 4.599672794342041, 4.009512424468994, 3.4029927253723145, 3.0594189167022705, 3.4375810623168945, 4.527511119842529, 4.038193702697754, 1.028412938117981, 0.7062299251556396, -4.3054280281066895, -6.110177516937256, 0.7742440700531006, 6.342933654785156, 2.6794273853302, 1.7505110502243042, -0.8540565967559814, 0.30552220344543457, 2.04545521736145, 4.0609450340271, 3.988588809967041, 3.6415462493896484, -0.6251099109649658, -3.634708881378174, -4.1964569091796875, -3.5533037185668945, -1.922020435333252, -1.9921990633010864, -0.4000279903411865, 0.507720947265625, 0.20788758993148804, 0.6949703693389893, 0.5980132818222046, 1.3762534856796265, 0.05672503262758255, 1.0872383117675781, -0.33622586727142334, -1.9777671098709106, -3.1499221324920654, -2.7493441104888916, -1.536630630493164, -1.5472702980041504, -0.9154515862464905, -1.3400030136108398, 0.12895652651786804, -0.6397661566734314, -0.27867457270622253, -0.10506098717451096, 1.1168493032455444, 3.2697861194610596, 3.5115325450897217, 3.8417844772338867, 5.5811567306518555, 8.81951904296875, 7.6555962562561035, 6.342444896697998, 6.387519836425781, 5.396637439727783, 3.4307327270507812, 0.18458962440490723, -2.2875921726226807, -1.79373037815094, -1.6205724477767944, 0.6313343644142151, -0.0803375169634819, -0.01197534054517746, -0.2034030556678772, -0.899720311164856, -0.9370927214622498, -1.9914188385009766, -3.1617016792297363, -2.903482675552368, -3.037508487701416, -4.1596293449401855, -4.051506519317627, -1.4153099060058594, 4.9282450675964355, 5.428058624267578, 5.82299280166626, 5.525822639465332, 5.073429107666016, 4.652142524719238, 3.7141644954681396, 2.9339520931243896, 4.709992408752441, -1.932371735572815, 0.8171106576919556, -0.7645547389984131, 0.5404317378997803, 4.317741870880127, 4.37833309173584, 4.294800281524658, 4.8326239585876465, 3.6546173095703125, 3.210094451904297, -0.9014761447906494, 1.640418291091919, 1.053849697113037, 0.659382700920105, -0.26670488715171814, 0.42734137177467346, -0.2614711821079254, 0.8043293356895447, -0.10158812254667282, 0.4285666346549988, 0.7738827466964722, -2.408576488494873, -4.427726745605469, -6.7414398193359375, -8.100247383117676, -5.720170021057129, -2.604243040084839, 1.0101630687713623, -3.342862367630005, 0.7341092824935913, 0.4690401554107666, -0.8443206548690796, -1.895585060119629, -0.8434479832649231, 0.4619877338409424, 1.5209115743637085, 0.9325563907623291, 0.8906369209289551, 0.778369665145874, 1.7785476446151733, -0.5771291255950928, 5.66360330581665, -1.954806923866272, 0.3180446922779083, -0.5985031127929688, 2.5283327102661133, -0.5689915418624878, 3.2593994140625, 0.010036297142505646, 1.0398595333099365, 0.22826144099235535, 0.6262881755828857, -0.19931912422180176, -0.47231000661849976, -2.819857597351074, -5.197144508361816, -7.755248546600342, -7.56607723236084, -5.53633975982666, 1.4916267395019531, 3.0902910232543945, 3.8383493423461914, 3.22597336769104, 2.3948545455932617, 2.111765146255493, 1.4665859937667847, -0.5417138934135437, 1.1134507656097412, 1.1564298868179321, 4.579341411590576, 7.78312873840332, 12.483377456665039, 6.195324897766113, 4.173577785491943, 0.4951883554458618, -5.588796138763428, -5.709640026092529, -3.4800891876220703, -2.5314314365386963, -1.7494604587554932, -4.251919269561768, -1.4682648181915283, -1.414048194885254, -0.649215579032898, -1.8303056955337524, -4.840932846069336, -2.589813470840454, -3.5861916542053223, -3.4448277950286865, -2.3869378566741943, 3.024251699447632, 4.476043701171875, 5.660728454589844, 4.963258743286133, 3.968842029571533, 3.679130792617798, 2.4227585792541504, -1.2532951831817627, -2.5621891021728516, -2.7407925128936768, 2.05576491355896, -0.5365278124809265, 2.604884624481201, -0.24986031651496887, 1.3875982761383057, 1.3315376043319702, 2.836007833480835, 6.214375972747803, 6.2766947746276855, 1.0912926197052002, 0.32343149185180664, -0.5895746350288391, -2.6341590881347656, -2.0046157836914062, -2.2198398113250732, -1.5996874570846558, -1.6938649415969849, 0.6143118739128113, 0.3611447811126709, 1.3409525156021118, -1.306787133216858, 1.1911437511444092, -0.854149341583252, 0.35285043716430664, 1.037785291671753, -0.32556048035621643, -4.440264701843262, -1.1642671823501587, -2.0066661834716797, -1.467095971107483, -0.8820661902427673, -0.6091098785400391, -0.4122440814971924, 0.2434312105178833, -1.461416244506836, 0.2526085376739502, -1.3350926637649536, -0.2199048399925232, 0.4469342827796936, 2.758497476577759, 3.0574207305908203, 3.256155490875244, 5.0667853355407715, 6.9068217277526855, 7.852696418762207, 6.699130058288574, 4.214097499847412, 1.8388413190841675, -0.7965054512023926, -1.3196862936019897, -3.1229026317596436, -2.3919355869293213, -1.1368576288223267, -0.9999294281005859, -0.7488119602203369, 0.14841628074645996, -0.7356598973274231, -1.1750152111053467, -1.540998935699463, -2.6956307888031006, -3.275423049926758, -4.113546848297119, -4.694460868835449, -5.5128607749938965, -3.5674026012420654, 4.406142234802246, 6.721771240234375, 7.058380603790283, 6.193493843078613, 4.935939311981201, 2.6935408115386963, 0.1104978397488594, -2.562960386276245, -3.670882225036621, -3.885223388671875, -4.379335880279541, -5.458161354064941, -2.6148197650909424, -7.184617042541504, -0.9811335802078247, -3.9352364540100098, 3.7028114795684814, 0.4820811152458191, 1.9626082181930542, 4.4972920417785645, -7.1482462882995605, 5.1168389320373535, 6.50698184967041, 8.038055419921875, 7.50654411315918, 5.456221103668213, 5.489521503448486, 3.1704461574554443, 2.0328376293182373, -2.393596649169922, -5.595773696899414, -6.688022136688232, -6.745866775512695, -9.919089317321777, -13.734439849853516, -14.630973815917969, -12.048008918762207, -7.687938213348389, 3.1596670150756836, 1.4139889478683472, -1.4447524547576904, -4.536696910858154, 0.5430920720100403, -4.704221248626709, 4.578818321228027, -0.5719664096832275, 9.690914154052734, 5.879615783691406, 2.969578504562378, -0.35815370082855225, -0.6618444919586182, 0.8480022549629211, 2.8541903495788574, 3.963099956512451, -0.05930168181657791, 1.3350493907928467, -0.9632595777511597, 1.1415904760360718, -0.850572943687439, 2.305864095687866, -2.967924118041992, 1.3587909936904907, -0.7469645738601685, 1.0154825448989868, -1.1675059795379639, -4.147245407104492, -5.974172592163086, -6.578983783721924, -5.083467960357666, -3.427910089492798, -1.9938982725143433, 1.9446771144866943, 2.112577199935913, 2.3163204193115234, 0.5243468880653381, -1.6885061264038086, -1.773851990699768, -1.2544580698013306, -0.7985206842422485, -1.4111520051956177, -0.13180863857269287, -1.3134859800338745, 3.4343161582946777, 3.9435017108917236, 7.168807029724121, 2.2021329402923584, 0.9873385429382324, -1.020485520362854, 0.9294184446334839, -1.3776397705078125, 1.6954962015151978, -0.530748724937439, -0.8373062610626221, -1.565218448638916, -1.6208075284957886, -2.1917057037353516, -0.38429996371269226, -0.460702121257782, 0.10984275490045547, -5.415041446685791, -4.549163818359375, 1.1687992811203003, 3.4725804328918457, 6.927858352661133, 7.299760818481445, 5.150876522064209, 3.125391721725464, 0.28902652859687805, -2.8172290325164795, 0.47412240505218506, -2.4476990699768066, 2.0074877738952637, 3.2025368213653564, 3.851174831390381, 4.826755046844482, 10.340656280517578, 11.19849681854248, 3.308753490447998, -1.4430893659591675, -3.378117799758911, -4.099409580230713, -3.854386329650879, -2.669157028198242, -1.362249732017517, -1.9983612298965454, -0.6638359427452087, 0.8542904257774353, 1.4349757432937622, 0.6758978962898254, 2.7632274627685547, 1.3843351602554321, 1.1219618320465088, 0.6738266944885254, -1.263421893119812, -4.819138050079346, -5.149095058441162, -0.7325918078422546, -0.7186349630355835, -0.6208409667015076, -1.30135977268219, 0.6774367690086365, -1.3494799137115479, -0.21362507343292236, -0.9883362054824829, 0.8861178159713745, -0.5670134425163269, 0.8228324055671692, -0.479897677898407, -0.5827060341835022, -0.03136689215898514, 2.2523322105407715, 2.077728748321533, 1.552395224571228, 2.90916109085083, 5.080080986022949, 6.5704121589660645, 3.0454776287078857, -2.3312087059020996, -4.133564472198486, -4.121351718902588, -1.8075096607208252, -2.914194107055664, 0.134668231010437, -2.014577627182007, -1.1326243877410889, -1.913494348526001, -1.6741200685501099, -0.48860418796539307, 0.27887654304504395, 1.4212976694107056, 1.4960167407989502, 2.21557354927063, 1.9614912271499634, 0.24870997667312622, 0.08346755057573318, -1.1345586776733398, -1.7566395998001099, -2.275481939315796, -2.418287992477417, -2.5959019660949707, -3.086012840270996, -3.2883565425872803, -0.7810551524162292, 4.162140369415283, 4.7291340827941895, 6.3324360847473145, 9.708388328552246, 10.815192222595215, 7.513862609863281, 6.4342498779296875, 5.597402095794678, 0.7550137639045715, -5.1687116622924805, -1.1404211521148682, -1.658272624015808, -7.730303764343262, -5.805855751037598, -7.1056976318359375, -7.664975643157959, -7.3021368980407715, -6.269114971160889, -5.4403395652771, -2.464879274368286, 4.99294376373291, 4.634782314300537, 6.867095470428467, 5.79512882232666, 6.5739850997924805, 4.9823784828186035, 6.117443561553955, 3.4863882064819336, 2.721837282180786, -1.0606974363327026, -3.634068727493286, -4.038206577301025, -4.6566901206970215, -4.827579498291016, -3.752136707305908, -0.4112372398376465, -1.443183183670044, 0.33258354663848877, 1.5267512798309326, 2.4637746810913086, -0.8436413407325745, 0.8494360446929932, -0.4882354736328125, -1.3123294115066528, 1.6806172132492065, 0.6823307275772095, -0.025166675448417664, -1.067386269569397, -0.358644962310791, 0.9204345941543579, 1.646445631980896, 3.254845380783081, 4.108120441436768, 5.279544353485107, 2.9993224143981934, 2.4316344261169434, -0.01465035229921341, -6.354584693908691, -7.814259052276611, -5.779906272888184, -3.122380495071411, -1.4492138624191284, 0.46652019023895264, -1.0889341831207275, 1.522583246231079, -1.9799554347991943, 2.2450966835021973, -1.005189061164856, -0.31363874673843384, -1.569758415222168, 0.14502564072608948, 0.8600752353668213, 2.1981289386749268, 1.886375904083252, 4.518375396728516, 7.990865707397461, 11.93185043334961, 7.568065643310547, 6.751237392425537, 4.7089972496032715, -4.377391815185547, -3.433603048324585, -6.58441686630249, -5.930992603302002, -2.4311232566833496, -3.5313568115234375, -0.9878692626953125, 1.0594098567962646, -6.467580318450928, 1.9358404874801636, -1.7676564455032349, 3.4922425746917725, 0.7285867929458618, 4.85326623916626, 6.626682758331299, 4.950255870819092, 2.4820289611816406, 1.6973729133605957, 1.0220264196395874, -0.5884491205215454, -4.98150634765625, -8.149154663085938, -2.6961159706115723, 1.924176812171936, 3.566574811935425, 3.6415727138519287, 5.085737705230713, 9.007491111755371, 6.759214401245117, 3.619277000427246, 4.848715782165527, -0.5243568420410156, -5.96768045425415, -6.972405433654785, -5.413296222686768, -2.1810379028320312, -2.039454698562622, -1.6464881896972656, -3.2666311264038086, -1.6009560823440552, -1.4848926067352295, -2.2379565238952637, -0.31412214040756226, 0.9537246227264404, 0.9860183000564575, -0.24354535341262817, 0.4937947392463684, 2.930631637573242, 2.038102388381958, 0.545700192451477, 0.19826596975326538, 0.5374244451522827, -0.22366103529930115, -1.5168840885162354, -1.521553874015808, -3.5319833755493164, -4.2143707275390625, -1.7324597835540771, -1.7494794130325317, 1.204118013381958, 2.4485135078430176, 3.66835880279541, 6.6426191329956055, 9.382903099060059, 8.886811256408691, 4.422868728637695, 4.734130382537842, 2.7784337997436523, -0.9450411796569824, -3.8764662742614746, -4.541741371154785, -2.5033087730407715, -4.3776936531066895, -1.8589125871658325, -5.12682580947876, -5.972484588623047, -4.229685306549072, -4.280351161956787, -1.7277661561965942, -3.509265184402466, -1.5722779035568237, 1.1567977666854858]
