,tgt_pos-left-hip-yaw,tgt_pos-left-hip-roll,tgt_pos-left-hip-pitch,tgt_pos-left-knee,tgt_pos-left-ankle-pitch,tgt_pos-left-ankle-roll,tgt_pos-right-hip-yaw,tgt_pos-right-hip-roll,tgt_pos-right-hip-pitch,tgt_pos-right-knee,tgt_pos-right-ankle-pitch,tgt_pos-right-ankle-roll,kp-left-hip-yaw,kp-left-hip-roll,kp-left-hip-pitch,kp-left-knee,kp-left-ankle-pitch,kp-left-ankle-roll,kp-right-hip-yaw,kp-right-hip-roll,kp-right-hip-pitch,kp-right-knee,kp-right-ankle-pitch,kp-right-ankle-roll,kd-left-hip-yaw,kd-left-hip-roll,kd-left-hip-pitch,kd-left-knee,kd-left-ankle-pitch,kd-left-ankle-roll,kd-right-hip-yaw,kd-right-hip-roll,kd-right-hip-pitch,kd-right-knee,kd-right-ankle-pitch,kd-right-ankle-roll,pelvis_quat-0,pelvis_quat-1,pelvis_quat-2,pelvis_quat-3,pelvis_ang_v-0,pelvis_ang_v-1,pelvis_ang_v-2,pelvis_lin_v-0,pelvis_lin_v-1,pelvis_lin_v-2,projected_gravity-0,projected_gravity-1,projected_gravity-2,commands_linear-0,commands_linear-1,commands_angular-0,delta_dof-0,delta_dof-1,delta_dof-2,delta_dof-3,delta_dof-4,delta_dof-5,delta_dof-6,delta_dof-7,delta_dof-8,delta_dof-9,delta_dof-10,delta_dof-11,delta_dof-12,delta_dof-13,delta_dof-14,dof_vel-0,dof_vel-1,dof_vel-2,dof_vel-3,dof_vel-4,dof_vel-5,dof_vel-6,dof_vel-7,dof_vel-8,dof_vel-9,dof_vel-10,dof_vel-11,dof_vel-12,dof_vel-13,dof_vel-14,temporal_encoding-0,temporal_encoding-1
182,-0.35661092,0.49365127,-0.46710002,-0.0034239292,-0.59928405,0.13563704,-0.19746059,-0.2579734,-0.23437095,1.8999999,0.6098356,0.057114154,9.933998,10.039407,0.41777563,7.70961,0.21244824,4.4836726,9.933998,10.039407,0.41777563,7.70961,0.21244824,4.4836726,0.3856954,0.10177499,0.07549798,0.011892762,0.076051585,0.82867813,0.3856954,0.10177499,0.07549798,0.011892762,0.076051585,0.82867813,-0.0020883188117295504,-0.001613591448403895,-0.30278152227401733,0.9530563354492188,0.2785704731941223,-0.9391276240348816,1.4130604267120361,0.33907830715179443,0.017458276823163033,-0.08795284479856491,-0.004340099170804024,0.0030035916715860367,-0.9999574661254883,0.3499999940395355,0.0,0.3230385482311249,-0.2543480694293976,-0.20477038621902466,-0.2775183320045471,0.06421071290969849,-0.2800872027873993,0.0670851394534111,-0.286766916513443,0.2593056857585907,-0.21987861394882202,0.8672886490821838,-0.24521735310554504,-0.09397131949663162,0.0030479494016617537,-0.0036516054533421993,-0.00045856606448069215,0.003229588270187378,0.2590866982936859,-1.5651661157608032,1.486879587173462,-0.01370304636657238,0.14291445910930634,0.00840667448937893,-0.010827024467289448,-2.3908886909484863,7.833712577819824,0.1899891197681427,0.13162921369075775,0.00017464812844991684,0.0001907283440232277,-0.0006617319886572659,0.9917605519294739,0.12810523808002472
183,-0.36412796,0.2562415,-0.41234404,-1.8876729,-0.6041955,0.2964882,-0.19985703,-0.29955626,-1.5429351,1.8992727,0.6056162,-0.07892406,6.917467,7.859726,0.23727322,4.7569027,0.34774697,3.8235621,6.917467,7.859726,0.23727322,4.7569027,0.34774697,3.8235621,0.44678694,0.1035226,0.07577414,0.016009111,0.07751059,0.82927895,0.44678694,0.1035226,0.07577414,0.016009111,0.07751059,0.82927895,-0.006216888781636953,-0.011233954690396786,-0.28529590368270874,0.9583534002304077,-0.28663212060928345,-0.7514196634292603,1.4723306894302368,0.31275659799575806,0.036479782313108444,-0.1314297616481781,-0.025080803036689758,0.0055036026984453205,-0.9997296333312988,0.3499999940395355,0.0,0.30760765075683594,-0.25430113077163696,-0.19113589823246002,-0.29163944721221924,0.04280632734298706,-0.28630006313323975,0.07327883690595627,-0.28693056106567383,0.25832176208496094,-0.2566470503807068,0.949996292591095,-0.2187931388616562,-0.09199206531047821,0.006082814186811447,-0.004873748403042555,-0.0004547530843410641,0.0022555519826710224,0.6863508820533752,-0.008560337126255035,-2.1204442977905273,-0.3127080202102661,0.28575122356414795,0.00444384291768074,-0.07776292413473129,-0.8533989191055298,-0.0014472436159849167,1.5013844966888428,0.041011083871126175,0.0679343193769455,-0.0031419454608112574,-0.00024824062711559236,0.9986569285392761,-0.051810815930366516
184,-0.37383616,0.33806187,-0.3190819,-0.00017488003,-0.605252,0.24680778,-0.19996104,-0.1765612,-1.5688214,1.6358632,0.609998,-0.32255158,6.29724,6.393968,0.21326876,4.577835,0.22043574,3.289607,6.29724,6.393968,0.21326876,4.577835,0.22043574,3.289607,0.3864185,0.11658245,0.07746006,0.048308834,0.077829204,0.8313315,0.3864185,0.11658245,0.07746006,0.048308834,0.077829204,0.8313315,-0.012597570195794106,-0.014863845892250538,-0.2692124545574188,0.962883710861206,-0.3089255094528198,-0.22235338389873505,0.8436489105224609,0.36135584115982056,0.03471997752785683,-0.008566020056605339,-0.03540903627872467,0.016254706680774687,-0.9992809295654297,0.3499999940395355,0.0,0.2893051505088806,-0.25362250208854675,-0.17261193692684174,-0.30817997455596924,0.04942762851715088,-0.2987297773361206,0.0788627341389656,-0.2871490716934204,0.2541445195674896,-0.2715182900428772,0.9011819958686829,-0.1824120134115219,-0.09318982809782028,0.005988797638565302,-0.005251822993159294,-0.0004475080349948257,0.08481001853942871,0.5966504812240601,-1.097232460975647,0.6998735666275024,-1.12794029712677,-0.018183592706918716,0.004947036504745483,-0.29025107622146606,-0.30334848165512085,-3.322937250137329,1.3632721900939941,-0.06674613058567047,-0.0061110625974833965,0.01852160319685936,-0.003273764392361045,0.9731794595718384,-0.2300473004579544
185,-0.37717468,0.036155462,0.6118072,-0.034342885,-0.54752946,0.33336177,-0.1999923,-0.09198502,-1.5369849,0.04902625,0.6099994,-0.30297124,5.319709,5.2982497,0.20123386,0.8336109,0.26322544,3.1932263,5.319709,5.2982497,0.20123386,0.8336109,0.26322544,3.1932263,0.4159299,0.120724306,0.07766105,0.07050922,0.07787098,0.83260727,0.4159299,0.120724306,0.07766105,0.07050922,0.07787098,0.83260727,-0.014980597421526909,-0.009374331682920456,-0.2649375796318054,0.964103639125824,-0.27223268151283264,0.7340937852859497,-0.033331502228975296,0.37192684412002563,0.044049449265003204,0.09866926074028015,-0.026012152433395386,0.02391931414604187,-0.9993515968322754,0.3499999940395355,0.0,0.2724842131137848,-0.2528747022151947,-0.16497041285037994,-0.33208906650543213,0.09255290031433105,-0.33464768528938293,0.0785953626036644,-0.287273645401001,0.2426845282316208,-0.2763572335243225,0.7653281092643738,-0.14543300867080688,-0.09675207734107971,0.0058228024281561375,-0.005721434019505978,-0.0004149243177380413,0.038635559380054474,0.13588979840278625,-0.8427821397781372,2.2486319541931152,-1.5870087146759033,0.021360157057642937,0.002590014599263668,-0.5078154802322388,-0.054782092571258545,-6.797140598297119,1.4771252870559692,-0.1620728224515915,-0.004662840627133846,0.009651084430515766,-7.946556434035301e-05,0.9161540865898132,-0.40082627534866333
186,-0.3785493,-0.12946728,0.12929082,-1.4594964,0.08074558,0.3463038,-0.19999713,0.08558297,-0.0945307,0.11324036,0.60999894,-0.27923453,5.0946245,5.098181,0.20009303,0.23617375,0.36228895,3.0837955,5.0946245,5.098181,0.20009303,0.23617375,0.36228895,3.0837955,0.44158256,0.11534551,0.07782284,0.07327361,0.07785169,0.8329083,0.44158256,0.11534551,0.07782284,0.07327361,0.07785169,0.8329083,-0.013463006354868412,-0.0019908370450139046,-0.26569631695747375,0.9639606475830078,0.08936884999275208,0.5031709671020508,0.008867772296071053,0.36392301321029663,0.0335172675549984,-0.07550407946109772,-0.010990399122238158,0.0248979851603508,-0.9995913505554199,0.3499999940395355,0.0,0.2680264711380005,-0.2531528174877167,-0.16698294878005981,-0.3410722017288208,0.1143987774848938,-0.3575918674468994,0.07923524081707001,-0.2871552109718323,0.22830012440681458,-0.2679592967033386,0.6023734211921692,-0.09505163133144379,-0.10388904809951782,0.004816461820155382,-0.005479388404637575,-0.000423351681092754,-0.014021606184542179,-0.17480900883674622,-0.0549672394990921,0.038551006466150284,-0.6507214307785034,-0.01658155955374241,0.004412192385643721,-0.5954046249389648,0.5729544162750244,-6.311362266540527,2.259895086288452,-0.3380235731601715,-0.0422072634100914,-0.0008506961166858673,-0.0006514541455544531,0.8294294476509094,-0.5586115121841431
187,-0.37973768,-0.09095308,-0.04554665,-0.43566477,-0.5502102,0.34851536,-0.19999883,0.14383835,0.14922142,0.026132882,0.60999763,-0.24524923,5.0714326,5.104629,0.2000202,0.24188268,0.21515274,3.0366118,5.0714326,5.104629,0.2000202,0.24188268,0.21515274,3.0366118,0.4366589,0.11377235,0.07789857,0.075187735,0.07793498,0.8329592,0.4366589,0.11377235,0.07789857,0.075187735,0.07793498,0.8329592,-0.0097726508975029,0.0017661448800936341,-0.26644814014434814,0.9637981057167053,0.2648800313472748,0.30362170934677124,-0.07431433349847794,0.3971191346645355,0.01857011206448078,-0.18746712803840637,-0.001801622100174427,0.019778577983379363,-0.999754524230957,0.3499999940395355,0.0,0.26888319849967957,-0.25396743416786194,-0.17271578311920166,-0.3479808568954468,0.11238336563110352,-0.3846885859966278,0.07840710878372192,-0.28705736994743347,0.21620430052280426,-0.24510514736175537,0.4496310353279114,-0.04341227933764458,-0.11279186606407166,0.0029939261730760336,-0.005399332847446203,-0.0004273633530829102,-0.0297603290528059,-0.2531554698944092,-0.37694549560546875,-0.17789381742477417,-1.386701226234436,-0.0815124437212944,0.004402659367769957,-0.39234617352485657,1.0831726789474487,-5.9415388107299805,1.927855372428894,-0.35329121351242065,-0.08342759311199188,-0.001776812830939889,-0.0005673419800586998,0.7158169150352478,-0.6982880234718323
188,-0.3798882,-0.12906271,0.842765,-1.6013496,-0.596506,0.3492584,-0.1999993,0.16315597,0.47379375,0.14080429,0.6097051,-0.14414905,5.052162,5.086979,0.20000482,0.21708953,0.20891738,3.0219722,5.052162,5.086979,0.20000482,0.21708953,0.20891738,3.0219722,0.43809173,0.107725814,0.0779171,0.07507506,0.077939,0.8329781,0.43809173,0.107725814,0.0779171,0.07507506,0.077939,0.8329781,-0.00601195776835084,0.003921899478882551,-0.266752153635025,0.9637383222579956,0.24151340126991272,0.16603891551494598,-0.0720457062125206,0.41493651270866394,-0.00017609691713005304,-0.353039413690567,0.00435083955526352,0.013680993020534516,-0.999946403503418,0.3499999940395355,0.0,0.2697107493877411,-0.25409838557243347,-0.17763754725456238,-0.3485568165779114,0.08606666326522827,-0.4226795434951782,0.07773801684379578,-0.28696349263191223,0.2118874490261078,-0.2147972583770752,0.31174057722091675,0.0009511420503258705,-0.11869486421346664,0.00190077000297606,-0.005320322699844837,-0.00041668853373266757,-0.009028026834130287,-0.15215878188610077,0.09155706316232681,-1.5365456342697144,-1.6609892845153809,-0.028842901811003685,0.0032937924843281507,-0.005751505494117737,1.3084813356399536,-5.203498840332031,1.6600968837738037,-0.16340169310569763,-0.020421043038368225,0.002740400843322277,-0.0002478427195455879,0.5789994597434998,-0.8153279423713684
189,-0.37996036,-0.114144444,0.97950304,-0.91550237,-0.60923105,0.34911206,-0.19999954,0.1596322,0.50142694,1.4174258,0.60810924,-0.116073936,5.044786,5.0850234,0.20000136,0.23100436,0.20059514,3.0140219,5.044786,5.0850234,0.20000136,0.23100436,0.20059514,3.0140219,0.42714348,0.10613105,0.07794303,0.073698364,0.07796321,0.8329884,0.42714348,0.10613105,0.07794303,0.073698364,0.07796321,0.8329884,-0.0012771312613040209,0.0036730379797518253,-0.2668038606643677,0.9637429714202881,0.44697868824005127,0.058498162776231766,-0.061212874948978424,0.4543013870716095,-0.02159104496240616,-0.4693775773048401,0.0063981346786022185,0.004421921446919441,-0.9999917984008789,0.3499999940395355,0.0,0.2700434923171997,-0.254165381193161,-0.1833188533782959,-0.3481315076351166,0.041224122047424316,-0.4690256714820862,0.0754142552614212,-0.28698331117630005,0.2118331342935562,-0.18489748239517212,0.21331721544265747,0.03791239857673645,-0.1198212206363678,0.0007021098281256855,-0.005352761596441269,-0.00040489452658221126,0.003138123080134392,-0.28743302822113037,-0.005007929168641567,-1.964066505432129,-1.9807744026184082,-0.1330023556947708,-0.004696270916610956,0.010126260109245777,1.0770726203918457,-3.1484553813934326,1.349961280822754,0.00013418299204204232,-0.057489894330501556,-0.004243126604706049,0.00038114353083074093,0.42341241240501404,-0.9059370756149292
190,-0.37997708,-0.062296778,1.3887408,-0.23295987,-0.60956,0.3490624,-0.19999942,0.1071673,0.51144934,1.7149853,0.60849,-0.029144853,5.0430403,5.0778604,0.20000076,0.28296912,0.20007265,3.0158029,5.0430403,5.0778604,0.20000076,0.28296912,0.20007265,3.0158029,0.3904169,0.10640393,0.077943824,0.07314706,0.07796885,0.832991,0.3904169,0.10640393,0.077943824,0.07314706,0.07796885,0.832991,0.005332520697265863,0.0042559257708489895,-0.2669934332370758,0.9636741876602173,0.5178725123405457,0.2928999662399292,-0.11047613620758057,0.5104269981384277,-0.040433209389448166,-0.4976901113986969,0.011051176488399506,-0.008004195988178253,-0.9999584197998047,0.3499999940395355,0.0,0.27008429169654846,-0.2539905905723572,-0.19213701784610748,-0.3488258123397827,-0.0037211179733276367,-0.5217684507369995,0.06941520422697067,-0.287108838558197,0.21181659400463104,-0.16413789987564087,0.1616113781929016,0.06915397942066193,-0.11900743842124939,-0.0003930962411686778,-0.006476513110101223,-0.0003772350319195539,0.012162107042968273,-0.40192049741744995,-0.012165885418653488,-1.716443419456482,-2.155013084411621,-0.30495449900627136,-0.009875201620161533,0.014011128805577755,0.6357978582382202,-1.3965699672698975,1.1632965803146362,0.037994515150785446,-0.017718352377414703,-0.06786569952964783,0.000845947302877903,0.25409945845603943,-0.9671781063079834
191,-0.379974,-0.017923862,1.4576102,-0.20447707,-0.59722364,0.3491213,-0.19999835,-0.040483415,0.5187938,1.4297214,0.60790217,0.106254965,5.041423,5.0772824,0.20000076,0.29082632,0.20009911,3.0300522,5.041423,5.0772824,0.20000076,0.29082632,0.20009911,3.0300522,0.31815022,0.10881244,0.07790549,0.073697716,0.077944055,0.8329867,0.31815022,0.10881244,0.07790549,0.073697716,0.077944055,0.8329867,0.007245238870382309,0.007436227053403854,-0.2698795199394226,0.9628380537033081,0.09574513882398605,0.3662954866886139,0.10620291531085968,0.4346538186073303,-0.033062513917684555,-0.23805108666419983,0.018228939175605773,-0.009939761459827423,-0.9997278213500976,0.3499999940395355,0.0,0.2702561616897583,-0.25398534536361694,-0.1923593133687973,-0.3502348065376282,-0.023703396320343018,-0.5586823225021362,0.06692307442426682,-0.28741392493247986,0.21207192540168762,-0.16323137283325195,0.18741577863693237,0.12955161929130554,-0.09923085570335388,0.002310357289388776,-0.006052293814718723,-0.0002626616624183953,0.009828174486756325,0.00025166943669319153,-0.03883494436740875,-0.634044349193573,-1.2607731819152832,-0.04059319198131561,-0.012486690655350685,-0.10731706023216248,0.018058661371469498,1.0026178359985352,2.502620220184326,0.8778603076934814,0.002554456703364849,-0.007775415666401386,-0.0007276168325915933,0.07654925435781479,-0.9970657825469971
192,-0.3799695,-0.0023289174,1.1011963,-0.16723001,-0.24215311,0.3477899,-0.1999928,-0.28062433,0.5191567,0.030262232,0.59134483,0.120728135,5.0405912,5.1454654,0.20000231,0.31564677,0.20067501,3.0925193,5.0405912,5.1454654,0.20000231,0.31564677,0.20067501,3.0925193,0.23329969,0.122238636,0.07776449,0.07559073,0.077888325,0.8329394,0.23329969,0.122238636,0.07776449,0.07559073,0.077888325,0.8329394,0.00918571837246418,0.013777182437479496,-0.2689366936683655,0.9630154967308044,-0.017906220629811287,0.600321352481842,0.06838034093379974,0.41381314396858215,-0.035137344151735306,-0.08397551625967026,0.03147798776626587,-0.010278671234846114,-0.9995087623596192,0.3499999940395355,0.0,0.2732376754283905,-0.2535153031349182,-0.1918576955795288,-0.3500792384147644,-0.027117908000946045,-0.5805898308753967,0.06699096411466599,-0.28800278902053833,0.21019679307937622,-0.15815430879592896,0.1917681097984314,0.19307811558246613,-0.07333237677812576,0.002368018962442875,-0.006067200098186731,-0.00022281409474089742,0.0280928798019886,0.020475441589951515,0.0391821451485157,0.0799364298582077,-0.6684417128562927,0.01889648661017418,-0.014132113195955753,-0.054246995598077774,0.28585147857666016,-0.18842151761054993,2.4922518730163574,1.061762809753418,-0.002358893631026149,5.2652088925242424e-05,-0.0012982189655303955,-0.10348246246576309,-0.994631290435791
193,-0.37983543,-0.043318212,0.6056855,-0.07899892,0.6082125,0.32498947,-0.1999625,-0.34252018,0.51972985,0.042043746,0.5545863,-0.14642657,5.036498,5.106387,0.20000958,0.26641536,0.22834563,3.2210927,5.036498,5.106387,0.20000958,0.26641536,0.22834563,3.2210927,0.16951492,0.15262246,0.07762791,0.07604559,0.07736851,0.83269656,0.16951492,0.15262246,0.07762791,0.07604559,0.07736851,0.83269656,0.011571555398404598,0.020135890692472458,-0.26754745841026306,0.9632647037506104,0.060553327202796936,0.5304973721504211,0.0805409699678421,0.39727073907852173,-0.016180982813239098,0.03899078443646431,0.0449849784374237,-0.011517094075679779,-0.9989374160766602,0.3499999940395355,0.0,0.27224618196487427,-0.2531023323535919,-0.19269916415214539,-0.3503224849700928,-0.021667420864105225,-0.5772011280059814,0.0672464370727539,-0.28885215520858765,0.20728404819965363,-0.14592766761779785,0.1824846863746643,0.2566952407360077,-0.058019086718559265,0.0024726425763219595,-0.005906990263611078,-0.0001956218184204772,0.029962871223688126,-0.058716483414173126,-0.014433611184358597,0.2381284385919571,0.5278620719909668,0.011032415553927422,-0.010793380439281464,-0.09540565311908722,0.5678009986877441,-0.5220418572425842,2.4475390911102295,0.20113509893417358,0.004201785195618868,-0.005217283498495817,0.0005223870975896716,-0.2801595628261566,-0.9599534273147583
194,-0.3792722,-0.017509297,0.8128737,-0.037864923,0.6099857,0.11633906,-0.1998578,-0.4060054,0.5196724,0.010580242,0.53071666,-0.28516835,5.0373445,5.0915585,0.20010483,0.3353442,1.0401521,3.6144109,5.0373445,5.0915585,0.20010483,0.3353442,1.0401521,3.6144109,0.13922447,0.19221455,0.07738898,0.07641612,0.07514229,0.8313055,0.13922447,0.19221455,0.07738898,0.07641612,0.07514229,0.8313055,0.017177613452076912,0.024515168741345406,-0.2687452733516693,0.9627459645271301,0.5239981412887573,0.3934251070022583,-0.10589353740215302,0.4484601318836212,-0.009638798423111439,0.23634454607963562,0.056438404321670535,-0.01989605724811554,-0.9982363700866699,0.3499999940395355,0.0,0.2707919478416443,-0.25318557024002075,-0.2003626823425293,-0.3488157391548157,-0.01961153745651245,-0.520014226436615,0.05791916325688362,-0.28898483514785767,0.19868281483650208,-0.11457312107086182,0.1470155119895935,0.3264352083206177,-0.06034144386649132,0.0021738195791840553,-0.005866494495421648,-0.0001706366747384891,-0.008934570476412773,-0.44962140917778015,0.06766626238822937,-0.016077954322099686,3.311671733856201,-0.6240319609642029,0.00984315387904644,-0.5485397577285767,1.6679335832595825,-2.034870147705078,2.855935573577881,-0.23706452548503876,0.0023501748219132423,0.004054281860589981,-0.0002513214712962508,-0.4477546215057373,-0.8941564559936523
195,-0.37832847,-0.013435572,1.4254192,-0.30557585,0.60999024,-0.21656649,-0.19965604,-0.45168123,0.5193248,0.0055509806,0.1095444,-0.32009697,5.0496893,5.1058826,0.20100522,0.6105145,4.535289,4.278632,5.0496893,5.1058826,0.20100522,0.6105145,4.535289,4.278632,0.13110451,0.20590234,0.077164106,0.07553922,0.07077486,0.82483256,0.13110451,0.20590234,0.077164106,0.07553922,0.07077486,0.82483256,0.024268461391329765,0.02903497777879238,-0.2717382311820984,0.9616269469261169,0.3986225426197052,0.5153792500495911,-0.4205302894115448,0.4043918251991272,0.007774988189339638,0.6254605054855347,0.069030499458313,-0.030895149707794188,-0.9971307754516602,0.3499999940395355,0.0,0.27193376421928406,-0.252413272857666,-0.21050427854061127,-0.3393246829509735,-0.011731624603271484,-0.38572484254837036,0.029886867851018906,-0.2900422215461731,0.18745584785938263,-0.07620728015899658,0.08351987600326538,0.33193352818489075,-0.07651662826538086,0.0022430731914937496,-0.005657760426402092,-0.00012406616588123143,0.0663914605975151,-0.34186896681785583,0.5344875454902649,0.41893458366394043,6.58618688583374,-1.3674083948135376,0.02578510344028473,-0.35151544213294983,1.42453134059906,-2.810166835784912,-1.4721201658248901,-0.5589218139648438,0.006646476686000824,-0.0022159169893711805,0.002502115210518241,-0.6008346676826477,-0.7993733286857605
196,-0.3793239,0.0051190406,1.3525857,-1.8576486,0.60935605,-0.28575847,-0.19942257,-0.47365803,0.5199177,0.017875195,0.59819806,-0.2773127,5.063854,5.1208,0.20253384,4.542367,1.1710306,5.360648,5.063854,5.1208,0.20253384,4.542367,1.1710306,5.360648,0.1564562,0.20830777,0.0772788,0.06692359,0.0716005,0.8255061,0.1564562,0.20830777,0.0772788,0.06692359,0.0716005,0.8255061,0.02727079764008522,0.035460930317640305,-0.274909108877182,0.9604289531707764,-0.005948192439973354,0.6039974093437195,-0.022724200040102005,0.3535389006137848,0.00867218617349863,0.5779571533203125,0.08310902118682861,-0.032886740565299985,-0.995993709564209,0.3499999940395355,0.0,0.2748659551143646,-0.2524476945400238,-0.21144312620162964,-0.2981778383255005,-0.05185598134994507,-0.18948300182819366,-0.007548116147518158,-0.2900463342666626,0.1854611337184906,-0.025026261806488037,-0.014057636260986328,0.34336069226264954,-0.08488009124994278,0.003953329287469387,-0.005345776677131653,-0.00011695880675688386,-0.0007550572045147419,-0.002371222712099552,2.2058303356170654,-2.758100986480713,7.929598331451416,-1.4914954900741577,0.05915258824825287,-0.03448506444692612,2.3250412940979004,-4.445248126983643,1.426439881324768,-0.14241021871566772,0.06321430951356888,0.0022839121520519257,-0.004375017248094082,-0.7344372272491455,-0.6786766052246094
197,-0.37953424,-0.069617,-0.039035678,-1.8998325,0.09847534,-0.34506112,-0.19966227,-0.48016617,0.51954055,1.5891212,-0.13449046,-0.31812936,5.084282,5.3152456,0.2052381,6.4359426,1.0589986,5.3490276,5.084282,5.3152456,0.2052381,6.4359426,1.0589986,5.3490276,0.24145265,0.16183887,0.07713239,0.039468214,0.07319495,0.8165058,0.24145265,0.16183887,0.07713239,0.039468214,0.07319495,0.8165058,0.029779283329844475,0.030819939449429512,-0.27494484186172485,0.9605043530464172,0.4789939820766449,-0.8901799917221069,0.00020166393369436264,0.3457363545894623,0.00038554472848773,0.19617506861686707,0.07557815909385682,-0.04026131331920624,-0.9963030815124512,0.3499999940395355,0.0,0.27809464931488037,-0.25252765417099,-0.21153534948825836,-0.2600926458835602,-0.16879040002822876,-0.031185321509838104,-0.04644026234745979,-0.2899948060512543,0.1809632033109665,0.020276248455047607,-0.049472928047180176,0.3261927366256714,-0.08857820183038712,0.0039148470386862755,-0.003877827199175954,-0.00010829193342942744,-0.003064872231334448,-0.002775933826342225,0.9975773692131042,-5.795380592346191,5.213099479675293,-1.5434938669204712,0.012348255142569542,-0.23831169307231903,1.4699058532714844,0.5010693669319153,-1.6725069284439087,-0.11631855368614197,0.0017710255924612284,0.011336959898471832,0.0014435803750529885,-0.8442313075065613,-0.5359790325164795
198,-0.3799418,-0.06687334,1.494658,-1.8999991,-0.60997033,-0.2974777,-0.1998801,-0.5035104,0.51532197,0.0003207326,0.60476637,-0.04005602,5.1570125,6.1413283,0.21401513,7.802289,0.20523405,10.69038,5.1570125,6.1413283,0.21401513,7.802289,0.20523405,10.69038,0.3467962,0.15693164,0.07697031,0.04730536,0.077381656,0.8260472,0.3467962,0.15693164,0.07697031,0.04730536,0.077381656,0.8260472,0.029956545680761337,0.0213130172342062,-0.27617666125297546,0.9604033827781677,0.1079615131020546,-0.6005479097366333,0.016208384186029434,0.2968534231185913,0.018568232655525208,0.16090857982635498,0.057481575012207034,-0.04577070474624634,-0.9972668647766113,0.3499999940395355,0.0,0.27803102135658264,-0.25259318947792053,-0.2115875631570816,-0.21943128108978271,-0.35147231817245483,0.038950152695178986,-0.0862434059381485,-0.2900465726852417,0.1795470118522644,0.061592280864715576,-0.06626343727111816,0.321298748254776,-0.0791940912604332,0.005104835610836744,-0.003796069184318185,-7.985706179169938e-05,-0.0063046119175851345,-0.003725627204403281,1.8238961696624756,-7.788794994354248,1.4193745851516724,-1.5837029218673706,-0.003821110352873802,-0.0014206282794475555,1.7683274745941162,-1.1044912338256836,0.42577022314071655,0.6517606973648071,0.03160176798701286,-0.0017444309778511524,-0.00220697233453393,-0.9266576170921326,-0.375906378030777
199,-0.3798573,-0.14151415,1.4885314,-1.8999999,-0.60999584,-0.32790256,-0.1999591,-0.457332,0.5142765,0.93046826,0.3359487,-0.21581571,5.1440506,5.5548553,0.21056485,7.7034492,0.23636746,5.208295,5.1440506,5.5548553,0.21056485,7.7034492,0.23636746,5.208295,0.42809588,0.12091035,0.07723768,0.037398547,0.077152856,0.82860696,0.42809588,0.12091035,0.07723768,0.037398547,0.077152856,0.82860696,0.029744429513812065,0.009939339011907578,-0.27452054619789124,0.9610695838928223,0.286265105009079,-1.0645354986190796,0.14099352061748505,0.28589150309562683,0.01067572832107544,-0.09130756556987762,0.035429373383522034,-0.05171794295310974,-0.9979740142822265,0.3499999940395355,0.0,0.2793484330177307,-0.25278255343437195,-0.2121172845363617,-0.18384400010108948,-0.549334704875946,0.0440673902630806,-0.1213148757815361,-0.2899605929851532,0.178156316280365,0.09608501195907593,-0.05794978141784668,0.33417126536369324,-0.07105309516191483,0.005147277843207121,-0.0035852850414812565,-5.25788200320676e-05,-0.0045043909922242165,-0.00314379227347672,1.061980128288269,-7.8211894035339355,-0.20368224382400513,-1.252657175064087,0.004764172248542309,-0.03281170874834061,1.203652262687683,1.1311753988265991,0.5382183790206909,0.07178249955177307,0.0006162701174616814,0.0010908676777034998,0.0013011472765356302,-0.9790441989898682,-0.20364788174629211
200,-0.37986708,-0.16092062,1.5682013,-1.8999937,-0.60999954,-0.31126297,-0.19998127,-0.42271778,0.5103512,0.07369977,0.29290694,-0.24640974,5.10586,5.361189,0.21006775,7.256406,0.33427536,3.9694011,5.10586,5.361189,0.21006775,7.256406,0.33427536,3.9694011,0.43247285,0.11780292,0.077518605,0.06091752,0.07728397,0.8313353,0.43247285,0.11780292,0.077518605,0.06091752,0.07728397,0.8313353,0.028458796441555023,0.00044513470493257046,-0.2758042514324188,0.9607923030853271,0.07448849081993103,-0.5976008176803589,-0.0439857617020607,0.2477002888917923,0.059592463076114655,0.024882029742002487,0.01655772626399994,-0.054440373182296754,-0.9984208106994629,0.3499999940395355,0.0,0.2777726352214813,-0.25303152203559875,-0.21251070499420166,-0.1518864631652832,-0.7465769648551941,0.026137636974453926,-0.14602401852607727,-0.29004552960395813,0.18046033382415771,0.13113299012184143,-0.05976390838623047,0.3573651611804962,-0.07925441861152649,0.006379221566021442,-0.003794066607952118,-1.3665633559867274e-05,-0.00790452677756548,-0.0033283832017332315,1.2933183908462524,-7.835324764251709,-0.9117619395256042,-0.7991798520088196,-0.0036467942409217358,0.060584306716918945,1.4383132457733154,-0.5085971355438232,1.0744967460632324,-0.1741866171360016,0.004218393936753273,-0.000840786611661315,-0.0015981998294591904,-0.9996927380561829,-0.024787647649645805
