Desired Potision,Sim Position,Sim Velocity,Sim Torque,Real Position,Real Velocity,Real Torque
-0.6613118653236517,-0.6848899126052856,2.2731728553771973,0.5416440963745117,-1.026359960326543,-0.00626129426129296,0.40879120879120734
-0.6494480483301843,-0.6733595132827759,2.3067290782928467,0.540278434753418,-1.026359960326543,-0.031306471306471906,0.4351648351648336
-0.6374239897486897,-0.6616629362106323,2.3397068977355957,0.5388002395629883,-1.026359960326543,-0.031306471306471906,0.4439560439560424
-0.625242656335706,-0.649803102016449,2.3721022605895996,0.5372343063354492,-1.026359960326543,0.018783882783882433,0.45274725274725114
-0.6129070536529766,-0.6377828121185303,2.4039125442504883,0.5354461669921875,-1.026359960326543,0.00626129426129296,0.5054945054945073
-0.6004202253258836,-0.6256052851676941,2.435119152069092,0.5336685180664062,-1.026359960326543,0.00626129426129296,0.5054945054945073
-0.5877852522924734,-0.6132735013961792,2.465730905532837,0.5318069458007812,-1.026359960326543,0.018783882783882433,0.4879120879120862
-0.5750052520432781,-0.6007903814315796,2.4957451820373535,0.5297250747680664,-1.026359960326543,-0.018783882783882433,0.5582417582417598
-0.562083377852131,-0.5881590247154236,2.525144100189209,0.5275001525878906,-1.026359960326543,-0.018783882783882433,0.5318681318681335
-0.5490228179981315,-0.5753824710845947,2.553920269012451,0.5251026153564453,-1.026359960326543,0.018783882783882433,0.5582417582417598
-0.5358267949789972,-0.5624638795852661,2.5820610523223877,0.5225391387939453,-1.026359960326543,-0.00626129426129296,0.5934065934065949
-0.5224985647159488,-0.5494066476821899,2.6095550060272217,0.5200309753417969,-1.026359960326543,-0.043829059829057826,0.6109890109890124
-0.5090414157503721,-0.5362140536308289,2.6364171504974365,0.5174102783203125,-1.0259784847791256,0.043829059829057826,0.6197802197802211
-0.4954586684324076,-0.5228886008262634,2.662642478942871,0.5142478942871094,-1.0255970092317082,0.306803418803419,0.6021978021978036
-0.48175367410171466,-0.5094345808029175,2.688176393508911,0.5114498138427734,-1.023689631494621,0.5071648351648328,0.6197802197802211
-0.4679298142605737,-0.4958547055721283,2.7130701541900635,0.5082836151123047,-1.0210193026626992,0.8703199023199026,0.6109890109890124
-0.4539904997395464,-0.4821525812149048,2.7372891902923584,0.5050868988037109,-1.0175860227359426,1.07068131868132,0.6109890109890124
-0.43993916985591563,-0.4683314859867096,2.760838747024536,0.5017127990722656,-1.0130083161669337,1.3211330891330881,0.6373626373626387
-0.42577929156507244,-0.45439475774765015,2.783705711364746,0.4981861114501953,-1.00766765850309,1.6216752136752142,0.6549450549450562
-0.4115143586051095,-0.44034597277641296,2.805881977081299,0.4945793151855469,-1.001182574196994,1.9096947496947507,0.7076923076923087
-0.39714789063478056,-0.42618849873542786,2.8273673057556152,0.49083518981933594,-0.9935530632486458,2.1601465201465224,0.7604395604395613
-0.382683432365089,-0.41192594170570374,2.848154067993164,0.48702430725097656,-0.9851606012054628,2.4105982905982906,0.7076923076923087
-0.3681245526846781,-0.397561639547348,2.868244171142578,0.48297691345214844,-0.9756237125200276,2.6860952380952376,0.8131868131868139
-0.3534748437792582,-0.3830993175506592,2.88761830329895,0.4788990020751953,-0.9653238727397575,2.974114774114774,0.7252747252747263
-0.3387379202452917,-0.36854249238967896,2.906282424926758,0.47470855712890625,-0.9534981307698178,3.2746568986569002,0.6813186813186825
-0.323917418198149,-0.3538946807384491,2.924232244491577,0.47036170959472656,-0.9409094377050433,3.512586080586079,0.6373626373626387
-0.30901699437494795,-0.3391595482826233,2.9414591789245605,0.46589088439941406,-0.927557793545434,3.788083028083026,0.734065934065935
-0.2940403252323037,-0.32434067130088806,2.957958459854126,0.4612884521484375,-0.9130617227435724,4.088625152625152,0.7252747252747263
-0.27899110603922994,-0.30944177508354187,2.9737229347229004,0.4566020965576172,-0.8974212252994587,4.364122100122099,0.6901098901098912
-0.2638730499653728,-0.2944846749305725,2.9815375804901123,0.5096054077148438,-0.8806363012130927,4.62709645909646,0.76923076923077
-0.24868988716485566,-0.27952665090560913,2.9815404415130615,0.6536674499511719,-0.8630884260318918,4.852503052503053,0.6813186813186825
-0.2334453638559055,-0.26456862688064575,2.9815495014190674,0.8369731903076172,-0.8443961242084388,5.14052258852259,0.5670329670329686
-0.21814324139654184,-0.24961058795452118,2.981560230255127,1.0571174621582031,-0.8249408712901509,5.441064713064716,0.7780219780219788
-0.20278729535651274,-0.2346525639295578,2.9815714359283447,1.3117141723632812,-0.8043411917296108,5.666471306471305,0.76923076923077
-0.18738131458572582,-0.21969453990459442,2.9815876483917236,1.5983047485351562,-0.7825970855268185,5.967013431013431,0.7164835164835175
-0.17192910027940997,-0.20473651587963104,2.9816031455993652,1.9144821166992188,-0.7600900282291914,6.229987789987792,0.6813186813186825
-0.15643446504023048,-0.18977849185466766,2.981621742248535,2.2577991485595703,-0.7364385442893102,6.417826617826613,0.6901098901098912
-0.14090123193758325,-0.17482046782970428,2.9816431999206543,2.6257896423339844,-0.712024109254596,6.69332356532356,0.6461538461538474
-0.12533323356430404,-0.15986178815364838,2.981666088104248,3.0156116485595703,-0.6872281986724644,6.918730158730156,0.6109890109890124
-0.10973431109104426,-0.14490310847759247,2.981688976287842,3.425220489501953,-0.6612878614480806,7.219272283272282,0.7164835164835175
-0.09410831331851427,-0.12994442880153656,2.9817121028900146,3.8521556854248047,-0.634584573128862,7.394588522588528,0.5318681318681335
-0.07845909572784587,-0.11498552560806274,2.9817371368408203,4.293794631958008,-0.6071183337148085,7.532336996336994,0.5230769230769248
-0.0627905195293135,-0.10002651810646057,2.981764793395996,4.747743606567383,-0.5788891432059202,7.682608058608061,0.514285714285716
-0.047106450709642,-0.0850675106048584,2.981790781021118,5.211616516113281,-0.5498970016021971,7.933059829059829,0.4175824175824161
-0.031410759078128604,-0.07010850310325623,2.9818179607391357,5.68292236328125,-0.5197604333562218,8.12089865689866,0.5582417582417598
-0.015707317311821963,-0.05514930188655853,2.9818453788757324,6.159059524536133,-0.48886091401541165,8.296214896214899,0.40879120879120734
-4.898587196589413e-16,-0.040189966559410095,2.9818735122680664,6.6375885009765625,-0.4579613946746015,8.484053724053723,0.514285714285716
0.015707317311820984,-0.025230342522263527,2.9819040298461914,7.115917205810547,-0.42629892423895654,8.596757020757018,0.549450549450551
0.031410759078127626,-0.010270670056343079,2.981921672821045,7.591814041137695,-0.39387350270847676,8.822163614163614,0.5406593406593423
0.04710645070964279,0.00468900753185153,2.9819209575653076,8.062868118286133,-0.3610666056305796,8.97243467643468,0.5230769230769248
0.0627905195293143,0.019648682326078415,2.981922149658203,8.526473999023438,-0.327878233005265,9.035047619047617,0.4791208791208774
0.0784590957278449,0.03460835665464401,2.9819211959838867,8.980180740356445,-0.2946898603799504,9.085137973137975,0.40879120879120734
0.0941083133185133,0.04956803470849991,2.9819204807281494,9.421487808227539,-0.26073853665980096,9.310544566544571,0.2857142857142847
0.10973431109104505,0.0645277127623558,2.9819204807281494,9.847932815551758,-0.22678721293964976,9.335589743589743,0.3296703296703285
0.1253332335643048,0.0794873908162117,2.9819207191467285,10.25704574584961,-0.19207293812466553,9.423247863247866,0.3912087912087898
0.14090123193758225,0.09444708377122879,2.9819207191467285,10.646366119384766,-0.15659571221484647,9.510905982905982,0.2857142857142847
0.1564344650402295,0.10940677672624588,2.981921911239624,11.013416290283203,-0.12111848630502742,9.573518925518925,0.3296703296703285
0.17192910027941072,0.12436646968126297,2.981921672821045,11.35578727722168,-0.08525978484779095,9.598564102564104,0.33846153846153726
0.18738131458572485,0.13932615518569946,2.9819204807281494,11.671009063720703,-0.04940108339055449,9.548473748473754,0.22417582417582338
0.20278729535651174,0.15428592264652252,2.9819226264953613,11.956573486328125,-0.013542381933318026,9.648654456654455,0.23296703296703214
0.21814324139654262,0.1692456603050232,2.981921911239624,12.210149765014648,0.022316319523918438,9.586041514041518,0.16263736263736206
0.23344536385590625,0.18420542776584625,2.9819211959838867,12.429262161254883,0.05970092317082454,9.535951159951153,0.1978021978021971
0.24868988716485468,0.1991652399301529,2.981921911239624,12.611474990844727,0.095559624628061,9.535951159951153,0.01318681318681314
0.26387304996537186,0.21412493288516998,2.9819209575653076,12.754493713378906,0.13065537499046265,9.535951159951153,0.0659340659340657
0.278991106039229,0.22908467054367065,2.9819223880767822,12.855813980102539,0.1661326009002817,9.348112332112336,0.12747252747252702
0.29404032523230444,0.2440444976091385,2.9819231033325195,12.913019180297852,0.20084687571526594,9.247931623931628,0.1098901098901095
0.309016994374947,0.25900426506996155,2.981921434402466,12.92385482788086,0.2367055771725024,9.210363858363856,0.10109890109890074
0.32391741819814807,0.273963987827301,2.981920003890991,12.885908126831055,0.2718013275349058,9.085137973137975,0.03076923076923066
0.3387379202452924,0.2889237701892853,2.981921672821045,12.79676628112793,0.30537117570763783,8.959912087912087,-0.00439560439560438
0.35347484377925725,0.30388355255126953,2.9819211959838867,12.654138565063477,0.338178072785535,8.859731379731379,-0.13626373626373578
0.3681245526846772,0.3188433349132538,2.9819223880767822,12.455671310424805,0.3702220187685974,8.671892551892554,-0.1098901098901095
0.3826834323650897,0.33380308747291565,2.9819207191467285,12.19912338256836,0.40188448920424236,8.509098901098902,-0.09230769230769198
0.3971478906347813,0.3487628400325775,2.9819211959838867,11.882139205932617,0.4331654840924699,8.321260073260078,0.03956043956043942
0.41151435860510854,0.36372262239456177,2.981921672821045,11.502420425415039,0.46330205233844524,8.145943833943832,-0.12747252747252702
0.42577929156507155,0.37868237495422363,2.9819204807281494,11.057729721069336,0.49305714503700315,7.895492063492064,-0.1098901098901095
0.43993916985591636,0.3936421573162079,2.981921434402466,10.545791625976562,0.5220492866407263,7.807833943833941,-0.11868131868131826
0.4539904997395471,0.40860193967819214,2.9819226264953613,9.964366912841797,0.5498970016021971,7.4196336996337,-0.0659340659340657
0.4679298142605728,0.4235617518424988,2.981921911239624,9.311256408691406,0.5769817654688332,7.231794871794868,-0.17142857142857082
0.48175367410171543,0.43852153420448303,2.981921911239624,8.584270477294922,0.6033035782406344,7.031433455433451,-0.21538461538461462
0.4954586684324084,0.4534812867641449,2.9819226264953613,7.781215667724609,0.6288624399176008,6.755936507936511,-0.17142857142857082
0.5090414157503713,0.468440979719162,2.981920003890991,6.899999618530273,0.653276874952315,6.467916971916978,-0.22417582417582338
0.522498564715948,0.4834005534648895,2.9819180965423584,5.938440322875977,0.6769283588921944,6.255032967032967,-0.21538461538461462
0.5358267949789964,0.49835988879203796,2.9818625450134277,4.894903182983398,0.6994354161898215,6.004581196581196,-0.12747252747252702
0.5490228179981322,0.513319194316864,2.9818010330200195,3.7667770385742188,0.7207980468451964,5.729084249084252,-0.2417582417582409
0.5620833778521303,0.5282779335975647,2.981731414794922,2.5523929595947266,0.7413977264057365,5.365929181929182,-0.25054945054944966
0.5750052520432775,0.5432364344596863,2.9816603660583496,1.2494049072265625,0.7604715037766088,5.077909645909646,-0.32087912087911974
0.5877852522924741,0.5581944584846497,2.981584072113037,-0.14403533935546875,0.7787823300526444,4.789890109890113,-0.16263736263736206
0.6004202253258842,0.5729495286941528,2.9277026653289795,-1.1560440063476562,0.7959487296864278,4.526915750915752,-0.33846153846153726
0.6129070536529759,0.5870000720024109,2.758556365966797,-1.0742931365966797,0.811970702677959,4.2514188034188045,-0.38241758241758106
0.6252426563357052,0.600245475769043,2.6008965969085693,-0.6475467681884766,0.8272297245746554,3.975921855921854,-0.22417582417582338
0.6374239897486904,0.6128913760185242,2.4941036701202393,-0.26138973236083984,0.8409628442816821,3.6503345543345525,-0.27692307692307594
0.6494480483301835,0.6251732110977173,2.432889699935913,-0.034605979919433594,0.8535515373464566,3.3372698412698405,-0.2857142857142847
0.661311865323651,0.6372487545013428,2.398425340652466,0.05046844482421875,0.8653772793163963,3.0367277167277145,-0.25054945054944966
0.6730125135097745,0.6491895914077759,2.3741393089294434,0.05216693878173828,0.8756771190966663,2.736185592185592,-0.312087912087911
0.6845471059286891,0.6610105633735657,2.3503522872924805,0.02114582061767578,0.8852140077821016,2.460688644688645,-0.2857142857142847
0.6959127965923141,0.6726998686790466,2.3233091831207275,-0.01291656494140625,0.893987945372702,2.1601465201465224,-0.3560439560439548
0.7071067811865466,0.6842401623725891,2.29270339012146,-0.03867340087890625,0.9012359807736328,1.8971721611721613,-0.2857142857142847
0.7181262977631897,0.6956173777580261,2.259530544281006,-0.05528736114501953,0.9077210650797287,1.659242979242979,-0.33846153846153726
0.7289686274214118,0.706822395324707,2.2248690128326416,-0.06557750701904297,0.9134431982909899,1.3712234432234425,-0.18901098901098834
0.7396310949786092,0.7178507447242737,2.1894638538360596,-0.07313060760498047,0.9180209048599988,1.1332942612942603,-0.2857142857142847
